Date,Open,High,Low,Close,Volume
1/27/15,170.019,170.968,168.977,169.809,159920277
1/28/15,171.006,171.092,167.435,167.619,730952201
1/29/15,167.838,169.435,166.401,169.158,207079710
1/30/15,168,169.323,166.774,167.044,236036703
2/2/15,167.628,169.197,165.752,169.101,194432732
2/3/15,170.048,171.579,169.636,171.571,148138465
2/4/15,170.729,172.019,170.463,170.909,160259638
2/5/15,171.588,172.765,171.503,172.623,116818307
2/6/15,172.988,173.57,171.647,172.182,150002311
2/9/15,171.503,172.268,170.986,171.369,104077060
2/10/15,172.46,173.475,171.417,173.207,114768433
2/11/15,173.034,173.773,172.421,173.322,108652115
2/12/15,174.165,175.025,173.36,174.959,116321452
2/13/15,175.103,175.774,174.805,175.716,111796316
2/17/15,175.39,176.182,175.131,176.003,91879063
2/18/15,175.618,176.098,175.331,176.022,96032667
2/19/15,175.4,176.26,175.236,175.877,109168553
2/20/15,175.467,176.999,174.776,176.909,168189354
2/23/15,176.682,176.89,176.309,176.89,88820499
2/24/15,176.816,177.601,176.529,177.389,86397138
2/25/15,177.266,177.763,176.9,177.246,87209413
2/26/15,177.149,177.306,176.432,177.046,86714408
2/27/15,176.929,177.207,176.394,176.441,129010775
3/2/15,176.549,177.61,176.499,177.543,104458506
3/3/15,177.11,177.601,175.973,176.816,131721153
3/4/15,176.25,176.319,175.093,176.107,136701391
3/5/15,176.394,176.567,175.774,176.29,91780774
3/6/15,175.409,175.838,173.456,173.819,224611332
3/9/15,174.03,174.834,173.866,174.497,107237371
3/10/15,173.121,173.207,171.657,171.696,187591414
3/11/15,171.953,172.135,171.168,171.255,131506122
3/12/15,171.924,173.524,171.588,171.877,112396333
3/13/15,173.169,174.288,171.331,174.278,193970241
3/16/15,173.13,174.746,172.441,174.681,162492759
3/17/15,174.039,174.547,173.37,174.212,112838693
3/18/15,173.714,176.939,173.044,176.29,273181196
3/19/15,175.857,176.3,175.064,175.485,140784748
3/20/15,176.432,177.514,176.26,177.018,125774634
3/23/15,177.027,177.601,176.682,176.682,85324789
3/24/15,176.558,177.009,175.628,175.696,92481261
3/25/15,175.896,176.153,173.053,173.101,189611232
3/26/15,172.45,173.619,171.725,172.682,181939381
3/27/15,172.576,173.265,172.404,173.082,141373655
3/30/15,174.423,175.523,174.155,175.188,114322237
3/31/15,174.375,175.064,173.609,173.676,150680361
4/1/15,173.639,173.667,172.059,173.044,163202135
4/2/15,172.969,174.165,172.775,173.686,103291804
4/6/15,172.756,175.37,172.623,174.805,135940685
4/7/15,174.834,175.648,174.366,174.375,96539231
4/8/15,174.595,175.428,174.232,174.949,106205836
4/9/15,174.756,176.003,174.336,175.764,101606396
4/10/15,176.022,176.748,175.799,176.711,86440191
4/13/15,176.577,177.197,175.857,175.914,88477020
4/14/15,175.716,176.432,175.064,176.26,89265439
4/15/15,176.711,177.534,176.642,177.037,118247345
4/16/15,176.701,177.485,176.509,176.979,81937455
4/17/15,175.792,176.042,174.194,174.921,227161777
4/20/15,175.887,176.881,175.799,176.558,109578647
4/21/15,177.236,177.379,176.051,176.357,86162818
4/22/15,176.691,177.369,175.764,177.197,93000697
4/23/15,176.797,178.318,176.691,177.637,121936088
4/24/15,178.078,178.347,177.601,178.069,72895217
4/27/15,178.654,178.777,177.12,177.306,94326953
4/28/15,177.286,177.935,176.135,177.877,103248102
4/29/15,176.979,177.753,176.357,177.139,149391995
4/30/15,176.587,176.959,174.654,175.38,191730791
5/1/15,176.192,177.306,176.088,177.266,122903381
5/4/15,177.696,178.385,177.592,177.782,84305788
5/5/15,177.524,177.896,175.618,175.764,134702143
5/6/15,176.329,176.632,173.983,175.005,160457063
5/7/15,174.893,176.172,174.565,175.736,104851521
5/8/15,177.398,178.25,177.315,178.041,185279413
5/11/15,177.994,178.28,177.101,177.178,89988361
5/12/15,176.367,177.197,175.533,176.672,142311109
5/13/15,177.066,177.686,176.459,176.701,112524625
5/14/15,177.706,178.644,177.427,178.538,114029473
5/15/15,178.748,178.873,178.25,178.738,90890282
5/18/15,178.565,179.543,178.499,179.286,88521933
5/19/15,179.362,179.697,178.93,179.216,85717175
5/20/15,179.325,179.869,178.787,179.094,91354736
5/21/15,178.939,179.839,178.797,179.631,76980654
5/22/15,179.226,179.669,179.122,179.178,68266730
5/26/15,178.71,179.122,176.835,177.256,147635316
5/27/15,177.716,179.169,177.296,178.939,110796299
5/28/15,178.654,178.854,178.051,178.758,89056895
5/29/15,178.692,178.728,177.352,177.629,148482464
6/1/15,178.318,178.664,177.187,177.994,110944642
6/2/15,177.514,178.528,176.89,177.811,108775691
6/3/15,178.376,178.911,177.792,178.298,104386040
6/4/15,177.563,178.25,176.469,176.777,180531571
6/5/15,176.642,177.149,175.819,176.489,144661033
6/8/15,176.384,176.529,175.313,175.4,105862793
6/9/15,175.37,175.924,174.699,175.37,124803966
6/10/15,176.163,177.849,176.107,177.455,159327143
6/11/15,177.916,178.443,177.666,178.051,87811332
6/12/15,177.207,177.916,176.403,176.691,162953838
6/15/15,175.552,176.231,174.766,175.934,147846071
6/16/15,175.782,176.959,175.608,176.881,101399391
6/17/15,177.159,177.782,176.163,177.159,150608910
6/18/15,177.773,179.494,177.197,179.008,197154607
6/19/15,178.787,178.844,177.83,178.233,154339233
6/22/15,179.139,179.733,178.911,179.13,83624182
6/23/15,179.344,179.601,178.863,179.256,80999157
6/24/15,178.978,179.362,177.925,177.954,109187539
6/25/15,178.48,178.605,177.325,177.398,114865315
6/26/15,177.773,178.021,176.816,177.359,123225250
6/29/15,175.887,177.369,173.579,173.667,239674675
6/30/15,175.207,175.255,173.542,174.059,216376656
7/1/15,175.628,175.867,174.605,175.428,160846437
7/2/15,175.905,176.088,174.796,175.246,123460407
7/6/15,173.993,175.57,173.773,174.727,139549453
7/7/15,174.94,176.003,172.556,175.857,205606703
7/8/15,174.756,174.756,172.652,172.89,194014348
7/9/15,175.015,175.283,173.111,173.216,170466944
7/10/15,175.226,175.828,173.265,175.409,153130686
7/13/15,176.691,177.437,176.652,177.325,125466318
7/14/15,177.286,178.433,177.236,178.117,96621380
7/15/15,178.154,178.634,177.553,178.051,115701365
7/16/15,179.113,179.484,178.873,179.484,126192367
7/17/15,179.475,179.706,179.047,179.641,105310809
7/20/15,179.869,180.224,179.399,179.733,83329410
7/21/15,179.591,179.859,178.728,179.008,92222465
7/22/15,178.337,179.028,178.298,178.71,104882605
7/23/15,178.825,178.92,177.306,177.666,107060503
7/24/15,177.782,177.839,175.523,175.838,139288745
7/27/15,174.921,175.476,174.375,174.776,156565864
7/28/15,175.676,177.101,174.786,176.959,146137443
7/29/15,177.092,178.423,176.939,178.194,125137247
7/30/15,177.647,178.404,177.046,178.242,108001128
7/31/15,178.748,178.777,177.647,177.954,122151204
8/3/15,177.916,177.984,176.394,177.343,134747280
8/4/15,177.266,177.734,176.529,177.009,96783375
8/5/15,177.906,178.664,177.286,177.582,101474640
8/6/15,177.773,177.877,175.57,176.163,137204972
8/7/15,175.993,176.153,174.854,175.799,139410587
8/10/15,176.909,178.107,176.909,178.012,94949689
8/11/15,176.672,177.084,175.657,176.412,149040401
8/12/15,175.083,176.806,173.609,176.632,203599857
8/13/15,176.469,177.139,175.848,176.403,105728710
8/14/15,176.222,177.11,176.079,177.046,86096969
8/17/15,176.45,178.031,175.993,178.031,93532612
8/18/15,177.743,178.117,177.266,177.495,84803031
8/19/15,176.767,177.524,175.283,176.135,204572533
8/20/15,174.565,176.107,172.404,172.45,229864658
8/21/15,170.545,172.431,166.966,167.073,409968911
8/24/15,158.515,166.927,154.21,160.257,599805317
8/25/15,165.195,165.214,158.026,158.323,437464267
8/26/15,162.392,164.68,159.244,164.413,401296715
8/27/15,166.556,168.595,165.004,168.458,324276504
8/28/15,167.818,168.957,167.341,168.467,189749278
8/31/15,167.473,168.346,166.546,167.11,193161264
9/1/15,163.253,164.661,161.234,162.143,302815099
9/2/15,164.525,165.223,162.669,165.177,189577755
9/3/15,165.924,167.435,164.802,165.312,179900109
9/4/15,163.033,163.904,161.99,162.794,244949798
9/8/15,165.665,167.053,164.976,166.89,137243209
9/9/15,168.507,168.642,164.316,164.68,176658694
9/10/15,164.485,166.736,164.229,165.588,187476818
9/11/15,165.167,166.392,164.468,166.326,141579026
9/14/15,166.487,166.546,165.195,165.734,93981280
9/15/15,166.231,168.23,165.685,167.78,134617950
9/16/15,168.097,169.416,167.731,169.215,117791979
9/17/15,169.083,171.523,168.467,168.853,326527142
9/18/15,166.307,167.905,165.695,166.191,145884010
9/21/15,166.909,168,165.894,166.927,124413278
9/22/15,164.746,165.233,163.626,164.774,181090958
9/23/15,164.928,165.426,163.951,164.525,109191345
9/24/15,163.281,164.413,161.931,163.943,187382054
9/25/15,165.398,165.734,162.996,163.894,182460581
9/28/15,162.966,163.082,159.454,159.788,210045782
9/29/15,160.018,161.234,158.831,159.884,187156758
9/30/15,161.771,163.014,160.967,162.831,192342101
10/1/15,163.214,163.568,161.302,163.263,154247058
10/2/15,161.264,165.761,160.718,165.734,248297848
10/5/15,166.927,168.891,166.824,168.671,148401985
10/6/15,168.517,169.073,167.416,168.097,129765489
10/7/15,169.005,169.809,167.828,169.454,146278495
10/8/15,169.043,171.255,168.765,170.986,180107668
10/9/15,171.11,171.579,170.453,171.073,127016015
10/12/15,171.139,171.446,170.739,171.226,66333179
10/13/15,170.509,171.799,170.019,170.194,103599517
10/14/15,170.135,170.71,169.035,169.34,116623078
10/15/15,170.048,171.973,169.646,171.963,157851801
10/16/15,172.394,172.729,171.598,172.711,134831986
10/19/15,172.088,172.794,171.771,172.794,90049499
10/20/15,172.404,173.216,172.135,172.585,92314251
10/21/15,173.016,173.169,171.34,171.531,120073193
10/22/15,172.498,174.625,171.531,174.413,205827178
10/23/15,176.144,176.711,175.303,176.357,169972442
10/26/15,176.182,176.24,175.552,175.914,81234443
10/27/15,175.207,175.914,174.844,175.579,91675512
10/28/15,175.914,177.582,175.217,177.553,159928180
10/29/15,177.046,177.83,176.919,177.446,106525740
10/30/15,177.637,177.984,176.549,176.701,154244825
11/2/15,177.027,178.978,176.89,178.797,101517173
11/3/15,178.443,179.879,178.214,179.305,112080771
11/4/15,179.611,179.743,178.233,178.777,113171260
11/5/15,178.815,179.295,177.666,178.595,92267416
11/6/15,178.25,178.738,177.129,178.499,129997191
11/9/15,177.859,178.021,175.867,176.816,154164468
11/10/15,176.357,177.256,176.088,177.227,89285296
11/11/15,177.485,177.543,176.479,176.549,79837649
11/12/15,175.495,175.973,174.096,174.115,142757273
11/13/15,173.657,173.953,172.029,172.125,180721685
11/16/15,171.934,174.756,171.818,174.699,138438960
11/17/15,175.035,175.954,174.145,174.585,142532275
11/18/15,175.083,177.504,175.035,177.359,142789750
11/19/15,177.246,177.637,176.909,177.217,103813334
11/20/15,177.994,178.565,177.475,177.859,110628013
11/23/15,177.925,178.453,177.187,177.647,76407656
11/24/15,176.662,178.327,176.27,177.896,116286293
11/25/15,178.031,178.25,177.61,177.867,61167452
11/27/15,177.974,178.298,177.475,178.087,43913595
11/30/15,178.26,178.376,177.227,177.333,132764084
12/1/15,177.984,179.149,177.686,179.037,115154909
12/2/15,178.978,179.305,176.939,177.197,127547654
12/3/15,177.446,177.725,174.03,174.699,195500481
12/4/15,175.122,178.443,174.976,178.136,227013027
12/7/15,177.801,178.242,176.098,177.046,120060366
12/8/15,175.485,176.999,174.834,175.867,121643421
12/9/15,175.207,177.325,173.504,174.48,191105924
12/10/15,174.547,176.29,174.356,174.921,136654534
12/11/15,172.775,173.475,171.216,171.561,248498121
12/14/15,171.715,172.556,169.935,172.441,214465169
12/15/15,173.983,175.141,172.421,174.251,181301244
12/16/15,175.37,177.084,174.076,176.777,231839349
12/17/15,177.092,177.149,174.115,174.125,203686553
12/18/15,173.351,173.475,170.832,170.986,205322141
12/21/15,172.192,172.576,171.054,172.421,115919563
12/22/15,173.303,174.278,172.327,173.993,129830181
12/23/15,174.959,176.182,174.854,176.144,129831880
12/24/15,175.857,176.384,175.608,175.828,56784142
12/28/15,175.122,175.476,174.356,175.428,76898449
12/29/15,176.549,177.629,176.519,177.286,108370169
12/30/15,177.046,177.12,175.896,176.06,73971314
12/31/15,175.35,176.022,174.297,174.297,134315447
1/4/16,171.369,171.857,169.761,171.847,259061226
1/5/16,172.182,172.594,171.016,172.145,129153052
1/6/16,169.543,171.026,168.929,169.971,177399740
1/7/16,166.957,168.784,165.492,165.884,248693428
1/8/16,166.834,167.425,163.77,164.078,245135423
1/11/16,164.976,165.332,162.277,164.239,219851954
1/12/16,165.704,166.316,163.398,165.56,200163201
1/13/16,166.25,166.576,161.025,161.414,258107319
1/14/16,162.048,165.186,160.422,164.048,280354221
1/15/16,159.674,161.348,158.583,160.496,378997664
1/19/16,162.392,162.517,159.156,160.747,228394324
1/20/16,158.19,160.285,154.754,158.687,333896607
1/21/16,159.166,161.453,157.845,159.596,228173385
1/22/16,162.247,163.063,161.463,162.851,196662622
1/25/16,162.363,162.554,160.229,160.402,151479443
1/26/16,161.06,162.861,160.728,162.601,163756360
1/27/16,162.075,163.752,159.932,160.801,216413592
1/28/16,162.392,162.601,160.018,161.663,167680747
1/29/16,162.44,165.761,162.333,165.608,245999368
2/1/16,164.584,166.345,164,165.55,158829846
2/2/16,164.115,164.115,162.038,162.563,213246935
2/3/16,163.616,163.961,159.961,163.529,239472679
2/4/16,163.024,164.765,162.392,163.79,162961951
2/5/16,163.263,163.854,160.046,160.689,211302912
2/8/16,158.783,159.1,156.276,158.535,223573193
2/9/16,156.763,159.826,156.62,158.525,214641333
2/10/16,159.339,160.976,158.248,158.392,172596321
2/11/16,155.854,157.385,154.811,156.315,255645176
2/12/16,158.122,159.558,157.251,159.539,149206964
2/16/16,161.357,162.277,160.392,162.247,140166661
2/17/16,163.417,165.243,163.281,164.861,158306336
2/18/16,165.147,165.195,163.904,164.219,119473396
2/19/16,163.426,164.306,162.785,164.142,134168941
2/22/16,165.752,166.662,165.675,166.497,120766282
2/23/16,165.835,166.123,164.306,164.422,130156348
2/24/16,162.946,165.434,161.845,165.147,176131975
2/25/16,165.617,167.157,164.832,167.149,128942613
2/26/16,168.048,168.152,166.613,166.764,151338153
2/29/16,166.774,167.751,165.253,165.463,146599905
3/1/16,166.707,169.407,166.259,169.407,165418221
3/2/16,169.015,170.194,168.623,170.135,119480449
3/3/16,169.944,170.785,169.34,170.777,111109837
3/4/16,170.986,172.135,170.165,171.321,150886068
3/7/16,170.414,171.887,170.334,171.465,116781582
3/8/16,170.404,170.9,169.435,169.599,144679535
3/9/16,170.423,170.785,169.629,170.443,110573337
3/10/16,170.938,171.887,168.728,170.583,183468402
3/11/16,172.049,173.379,170.554,173.341,161299462
3/14/16,172.785,173.56,172.489,173.101,86016213
3/15/16,172.145,173.13,171.867,172.794,108900603
3/16/16,172.366,174.251,172.327,173.848,151129539
3/17/16,173.753,175.447,173.351,174.903,156925525
3/18/16,175.437,175.973,175.113,175.618,160891864
3/21/16,175.341,176.126,175.113,175.867,84737660
3/22/16,175.073,176.367,174.893,175.774,113204502
3/23/16,175.38,175.579,174.423,174.595,94240332
3/24/16,173.56,174.547,173.36,174.517,98050948
3/28/16,174.93,175.15,174.212,174.625,71854946
3/29/16,174.241,176.384,173.936,176.27,107716901
3/30/16,177.246,177.753,176.672,177.018,99724444
3/31/16,176.909,177.343,176.441,176.613,109600185
4/1/16,175.598,177.994,175.255,177.801,131830864
4/4/16,177.716,177.925,176.9,177.207,72922099
4/5/16,175.867,177.227,175.178,175.457,114837321
4/6/16,175.552,177.408,175.255,177.352,106673460
4/7/16,176.29,176.642,174.489,175.226,130773195
4/8/16,176.45,176.871,175.16,175.726,110494921
4/11/16,176.384,177.056,175.197,175.293,96092687
4/12/16,175.485,177.207,175.015,176.919,133743734
4/13/16,177.859,178.797,177.725,178.728,111593986
4/14/16,178.787,179.246,178.385,178.738,75700463
4/15/16,178.738,178.807,178.223,178.538,88083023
4/18/16,177.994,179.829,177.859,179.809,95684902
4/19/16,180.214,180.596,179.543,180.357,101573438
4/20/16,180.386,181.257,179.937,180.509,94308593
4/21/16,180.518,180.645,179.295,179.581,99100657
4/22/16,179.196,179.839,178.664,179.571,115466988
4/25/16,178.948,179.305,178.347,179.256,76777646
4/26/16,179.631,180.021,179.037,179.534,87867129
4/27/16,179.13,180.28,178.777,179.898,89870050
4/28/16,179.122,180.233,177.83,178.298,112616309
4/29/16,177.629,177.984,176.202,177.276,165649380
5/2/16,177.801,178.873,177.343,178.728,72150632
5/3/16,177.437,177.686,176.394,177.12,123570060
5/4/16,176.163,176.871,175.657,176.182,107093103
5/5/16,176.642,176.979,175.696,176.153,78422178
5/6/16,175.331,176.806,175.169,176.767,102468904
5/9/16,176.652,177.333,176.469,176.9,85578674
5/10/16,177.629,179.13,177.553,179.113,89901395
5/11/16,178.664,179.187,177.417,177.417,94953740
5/12/16,178.126,178.298,176.479,177.485,103969494
5/13/16,177.168,177.743,175.618,175.954,112188447
5/16/16,176.144,178.164,176.079,177.666,89863926
5/17/16,177.379,177.686,175.495,176.042,132962904
5/18/16,175.676,177.246,174.949,176.098,143378752
5/19/16,175.331,175.764,174.259,175.467,134062191
5/20/16,176.107,177.084,176.051,176.587,122078131
5/23/16,176.604,176.863,176.163,176.347,68180968
5/24/16,177.129,178.93,177.11,178.625,108461699
5/25/16,179.305,180.242,179.266,179.829,91792936
5/26/16,179.975,180.184,179.571,179.888,64147183
5/27/16,180.03,180.645,180.003,180.606,73119431
5/31/16,180.912,181.036,179.753,180.309,127606052
6/1/16,179.706,180.844,179.504,180.664,81177133
6/2/16,180.27,181.267,179.809,181.247,73200079
6/3/16,180.645,181.036,179.475,180.673,118321900
6/6/16,181.045,181.964,180.874,181.612,75292354
6/7/16,181.763,182.452,181.744,181.898,70806865
6/8/16,182.031,182.615,181.898,182.48,76881621
6/9/16,181.754,182.357,181.467,182.241,85739790
6/10/16,180.824,181.199,179.975,180.471,131795214
6/13/16,179.907,180.749,179.028,179.113,136673702
6/14/16,178.728,179.362,177.801,178.768,145262291
6/15/16,179.187,179.907,178.337,178.518,126562884
6/16/16,177.637,179.216,176.672,179.047,173638398
6/17/16,178.939,178.958,177.706,178.385,135006066
6/20/16,180.357,181.045,179.446,179.534,94429759
6/21/16,179.927,180.432,179.475,180.021,83700410
6/22/16,180.214,180.941,179.601,179.753,109540946
6/23/16,181.238,182.137,180.739,182.097,115498233
6/24/16,175.887,182.127,175.083,175.457,385631392
6/27/16,174.155,174.165,171.579,172.421,286543590
6/28/16,174.059,175.552,173.724,175.523,184025655
6/29/16,176.909,178.738,176.816,178.509,158351611
6/30/16,178.968,180.971,178.413,180.931,189214408
7/1/16,180.815,181.821,180.758,181.267,122679679
7/5/16,180.461,180.568,179.408,180.003,126721187
7/6/16,179.524,181.229,178.835,181.092,110893259
7/7/16,181.296,181.946,180.194,180.961,98885229
7/8/16,182.289,183.897,182.07,183.687,155011279
7/11/16,184.138,184.912,183.906,184.339,85015837
7/12/16,185.285,185.946,185.074,185.659,116651177
7/13/16,186.07,186.08,185.161,185.629,100937960
7/14/16,186.902,187.142,186.281,186.665,105034296
7/15/16,187.248,187.268,185.956,186.425,120418108
7/18/16,186.53,187.076,186.291,186.912,67627483
7/19/16,186.492,186.76,186.252,186.721,62833244
7/20/16,187.218,187.756,186.76,187.496,67161837
7/21/16,187.39,187.62,186.347,186.79,78285857
7/22/16,186.912,187.689,186.645,187.64,72579635
7/25/16,187.419,187.476,186.53,187.123,64536620
7/26/16,187.03,187.572,186.357,187.218,80699853
7/27/16,187.592,187.66,186.242,187.02,97170813
7/28/16,186.809,187.526,186.347,187.238,75033700
7/29/16,186.96,187.918,186.675,187.536,91848402
8/1/16,187.592,188.013,186.912,187.372,84683226
8/2/16,187.123,187.278,185.324,186.176,106749969
8/3/16,186.107,186.77,185.811,186.712,62182169
8/4/16,186.817,187.248,185.074,186.912,53786029
8/5/16,187.611,188.492,187.486,188.453,83137723
8/8/16,188.645,188.751,188.079,188.348,45942296
8/9/16,188.405,188.923,188.136,188.453,59134491
8/10/16,188.569,188.655,187.63,188.005,66891149
8/11/16,188.521,189.084,188.264,188.855,83750250
8/12/16,188.551,188.894,188.301,188.692,70875850
8/15/16,189.037,189.583,189.028,189.21,57559037
8/16/16,188.818,188.875,188.274,188.274,61441542
8/17/16,188.31,188.76,187.439,188.617,86730589
8/18/16,188.597,189.047,188.472,189.019,61031752
8/19/16,188.569,188.913,188.079,188.76,87115047
8/22/16,188.521,188.961,188.166,188.76,70992759
8/23/16,189.353,189.671,189.047,189.104,61698987
8/24/16,188.961,189.056,187.746,188.186,82843902
8/25/16,187.783,188.462,187.62,188.061,80037994
8/26/16,188.234,189.24,186.77,187.679,141696690
8/29/16,187.82,188.865,187.783,188.617,81543603
8/30/16,188.521,188.808,187.736,188.31,66674734
8/31/16,187.978,188.088,186.97,187.766,98324717
9/1/16,187.756,188.079,186.586,187.775,113169253
9/2/16,188.635,189.028,188.061,188.617,91625300
9/6/16,188.894,189.24,188.186,189.162,65446478
9/7/16,189,189.335,188.56,189.142,88348817
9/8/16,188.837,189.084,188.424,188.741,85532504
9/9/16,187.4,187.449,184.193,184.222,255083817
9/12/16,183.438,187.258,183.391,186.845,194103845
9/13/16,185.572,185.821,183.536,184.176,211094293
9/14/16,184.232,185.449,183.536,184.1,154083556
9/15/16,183.916,186.338,183.735,185.926,166840179
9/16/16,185.314,185.507,184.529,185.239,178683493
9/19/16,185.869,186.53,184.951,185.248,92271191
9/20/16,186.117,186.291,185.239,185.257,79824714
9/21/16,185.966,187.536,185.275,187.354,126807843
9/22/16,188.396,188.837,188.136,188.541,88173056
9/23/16,188.146,188.292,187.4,187.496,84666505
9/26/16,186.655,186.825,185.773,185.966,103330504
9/27/16,185.811,187.238,185.449,187.133,89695954
9/28/16,187.354,188.234,186.386,188.079,100334022
9/29/16,187.869,188.283,185.801,186.357,146752072
9/30/16,187.208,188.482,186.95,187.775,132686575
10/3/16,187.354,187.546,186.675,187.316,96059621
10/4/16,187.419,187.65,185.756,186.357,137950488
10/5/16,187,187.62,186.921,187.188,83729850
10/6/16,186.96,187.546,186.415,187.316,72021906
10/7/16,187.592,187.775,185.926,186.675,103238373
10/10/16,187.65,188.127,187.496,187.65,59542975
10/11/16,187.218,187.278,184.539,185.266,149966752
10/12/16,185.42,186.042,184.932,185.523,84465157
10/13/16,184.176,185.42,183.362,184.932,116569832
10/14/16,185.888,186.367,184.951,185.028,107460311
10/17/16,185,185.239,184.185,184.379,67026881
10/18/16,185.966,186.033,185.161,185.523,88349863
10/19/16,185.783,186.329,185.43,186.005,76423296
10/20/16,185.659,186.232,185.018,185.669,84662150
10/21/16,184.883,185.831,184.712,185.746,102508734
10/24/16,186.635,186.912,186.186,186.539,69073287
10/25/16,186.357,186.625,185.746,185.908,76468020
10/26/16,185.114,186.127,184.855,185.553,87056242
10/27/16,186.281,186.309,185,185.074,88746071
10/28/16,185.045,185.708,183.765,184.499,161856044
10/31/16,184.855,185.094,184.359,184.509,70525308
11/1/16,184.855,184.912,181.954,183.179,141400100
11/2/16,182.856,183.265,181.629,182.088,118837294
11/3/16,182.289,182.509,180.951,181.257,102386979
11/4/16,181.38,182.214,180.884,181.036,125620673
11/7/16,183.555,185.094,183.428,185.054,126029647
11/8/16,184.645,186.445,184.379,185.849,120779012
11/9/16,184.369,188.472,184.349,187.85,297171283
11/10/16,188.645,189.495,186.817,188.328,197900297
11/11/16,187.572,188.127,186.912,187.888,115685662
11/14/16,188.405,188.617,187.258,188.041,108951182
11/15/16,188.415,189.469,188.215,189.469,105578971
11/16/16,188.855,189.353,188.751,189.104,75368826
11/17/16,189.266,190.188,189.152,190.118,80045306
11/18/16,190.197,190.368,189.478,189.671,99162060
11/21/16,190.281,191.134,190.128,191.106,83125135
11/22/16,191.42,191.66,190.75,191.478,77498973
11/23/16,190.951,191.631,190.76,191.574,65096730
11/25/16,191.937,192.35,191.86,192.312,43626855
11/28/16,191.987,192.283,191.288,191.39,88156036
11/29/16,191.43,192.243,191.124,191.776,80294333
11/30/16,192.416,192.57,191.239,191.307,129381486
12/1/16,191.602,191.602,190.271,190.637,90865636
12/2/16,190.711,191.18,190.36,190.711,85875814
12/5/16,191.537,192.205,191.337,191.851,77837654
12/6/16,192.043,192.501,191.537,192.471,68594710
12/7/16,192.312,195.019,192.185,194.961,126948955
12/8/16,194.934,195.949,194.684,195.45,110874340
12/9/16,195.69,196.647,195.651,196.627,100782762
12/12/16,196.524,197.018,195.998,196.397,117170714
12/13/16,197.076,198.207,197.058,197.747,127004469
12/14/16,197.423,198.112,195.641,196.079,163053445
12/15/16,196.31,197.784,196.208,196.894,142462101
12/16/16,197.363,197.423,196.189,196.504,176527269
12/19/16,196.684,197.363,196.532,196.943,103308742
12/20/16,197.49,197.852,197.249,197.719,102689955
12/21/16,197.584,197.756,197.145,197.145,77636112
12/22/16,196.991,197.116,196.397,196.8,64093155
12/23/16,196.849,197.096,196.656,197.086,41975412
12/27/16,197.363,197.978,197.353,197.602,48815074
12/28/16,197.852,197.862,195.841,195.959,73311109
12/29/16,196.033,196.367,195.459,195.92,55673915
12/30/16,196.235,196.31,194.493,195.172,124824674
1/3/17,196.504,197.202,195.489,196.684,104321900
1/4/17,197.01,197.997,197,197.852,89860933
1/5/17,197.602,197.852,196.894,197.719,89660399
1/6/17,197.824,198.857,197.259,198.389,81657854
1/9/17,198.13,198.273,197.738,197.766,53510341
1/10/17,197.784,198.609,197.363,197.766,72382653
1/11/17,197.691,198.292,196.991,198.292,85330540
1/12/17,197.804,197.997,196.427,197.824,82491522
1/13/17,197.978,198.56,197.938,198.254,71619345
1/17/17,197.642,198.006,197.175,197.584,69978709
1/18/17,197.824,198.023,197.259,197.997,62586631
1/19/17,198.063,198.207,196.829,197.268,75823326
1/20/17,197.948,198.483,197.393,197.988,140834294
1/23/17,197.682,198.023,196.703,197.49,85807328
1/24/17,197.719,199.163,197.602,198.743,109082076
1/25/17,199.719,200.454,199.556,200.454,96323974
1/26/17,200.303,200.58,199.988,200.244,68532568
1/27/17,200.322,200.474,199.776,199.95,68180688
1/30/17,199.24,199.269,197.729,198.694,91108770
1/31/17,198.187,198.743,197.652,198.675,86327125
2/1/17,199.328,199.623,198.15,198.753,90389991
2/2/17,198.379,199.173,198.043,198.876,79601780
2/3/17,199.822,200.446,199.508,200.254,92260785
2/6/17,199.871,200.235,199.574,199.921,66116648
2/7/17,200.283,200.531,199.739,199.931,66220065
2/8/17,199.643,200.293,199.375,200.169,58841595
2/9/17,200.454,201.661,200.418,201.363,75381784
2/10/17,201.709,202.387,201.595,202.159,75340864
2/13/17,202.647,203.53,202.627,203.261,63035811
2/14/17,203.06,204.102,202.714,204.092,80193776
2/15/17,203.863,205.317,203.806,205.117,98749073
2/16/17,205.155,205.335,204.208,204.946,96855695
2/17/17,204.275,205.271,204.265,205.271,87972830
2/21/17,205.681,206.659,205.671,206.524,100515625
2/22/17,206.112,206.543,205.939,206.333,70915175
2/23/17,206.83,206.849,205.721,206.476,83413842
2/24/17,205.624,206.753,205.576,206.705,94171855
2/27/17,206.629,207.204,206.399,207.021,64596694
2/28/17,206.649,206.879,206.103,206.504,110767187
3/1/17,208.199,209.856,208.181,209.386,170501309
3/2/17,209.174,209.183,208.034,208.093,80338195
3/3/17,207.999,208.371,207.586,208.218,93564790
3/6/17,207.366,207.951,206.935,207.566,62328228
3/7/17,207.251,207.625,206.725,206.926,74259778
3/8/17,207.231,207.5,206.437,206.563,88892558
3/9/17,206.666,207.136,205.864,206.81,103449398
3/10/17,207.806,207.854,206.591,207.549,93501359
3/13/17,207.48,207.71,207.136,207.663,65543903
3/14/17,207.088,207.136,206.275,206.849,68553402
3/15/17,207.423,209.06,207.185,208.667,109954533
